Date and Time;Trend Age;Inoculation Age;I: Air Act.;I: O2 Act.;I: CO2 Act.;I: TempV;I: TempJ;I: DOamp;I: pH;I: Level 1;I: Stirr Act.;I: Torque;I: Balance1;I: Vol. Pump A1;I: Vol. Pump A2;I: Vol. Pump A3;I: Vol. Pump A4;I: Vol. CO2 Act.;I: Vol. O2 Act.;I: Vol. Air Act.;SP Temperature;SP Oxygen;SP pH;SP Foam;SP Level;O: Air Setp.;O: O2 Setp.;O: CO2 Setp.;O: N2;O: Heat;O: Cool;O: PumpTh;O: Stirr Setp.;O: Pump A1;O: Pump A2;O: Pump A3;O: Pump A4;O: Headspace 
Sat Apr 24 01:27:52 2021;248;0;10.0394;-0.0402654;-0.601675;33;34.6;38.1948;7.19497;0;190;0.15706;0;130.24;25.604;3.68077;1900.25;6045.36;256.146;120856;33;30;7;0;0;10;0;0;0;2.58349;0;1;190;0;0;0;0;0
Sat Apr 24 01:57:52 2021;248.5;0;9.96534;-0.00491637;-0.62502;33;34.7;41.1998;7.19495;0;190;0.153352;0;130.24;25.604;3.68077;1900.25;6054.44;257.48;120916;33;30;7;0;0;10;0;0;0;2.47476;0;1;190;0;0;0;0;0
Sat Apr 24 02:27:52 2021;249;0;9.99006;20.5025;22.2475;33;34.6;36.1356;7.20049;0;190;0.154799;0;130.24;25.604;3.68077;1900.25;6063.79;258.758;120976;33;30;7;0;0;10;14.5708;28.2715;0;2.64614;0;1;190;0;0;0;0;0
Sat Apr 24 02:57:52 2021;249.5;0;9.97103;53.1518;-0.617455;33.1;34.7;28.2999;7.1956;0;190;0.154028;0;130.24;25.604;3.68077;1900.25;6074.67;259.95;121036;33;30;7;0;0;10;52.1437;0;0;1.61251;0;1;190;0;0;0;0;0
Sat Apr 24 03:27:52 2021;250;0;9.94131;-0.0129121;-0.431645;33;34.7;44.5255;7.19516;0;190;0.154078;0;130.24;25.604;3.68077;1900.25;6094.06;261.386;121096;33;30;7;0;0;10;0;0;0;2.07185;0;1;190;0;0;0;0;0
Sat Apr 24 03:57:52 2021;250.5;0;10.0018;47.0399;-0.635045;33;34.5;29.3587;7.18983;0;190;0.153368;0;130.24;25.604;3.68077;1900.25;6101.74;262.567;121156;33;30;7;0;0;10;47.0554;0;0;2.44238;0;1;190;0;0;0;0;0
Sat Apr 24 04:27:52 2021;251;0;9.99414;56.7551;-0.639914;33;34.6;26.5488;7.1909;0;190;0.153688;0;130.24;25.604;3.68077;1900.25;6109.34;263.68;121216;33;30;7;0;0;10;57.9496;0;0;2.34677;0;1;190;0;0;0;0;0
Sat Apr 24 04:57:52 2021;251.5;0;9.97752;70.9814;-0.627154;33;34.6;26.7946;7.19894;0;190;0.153576;0;130.24;25.604;3.68077;1900.25;6116.99;265.094;121276;33;30;7;0;0;10;69.8042;0;0;3.11739;0;1;190;0;0;0;0;0
Sat Apr 24 05:27:52 2021;252;0;10.0128;43.7949;-0.622858;33;34.6;28.7354;7.18708;0;190;0.154132;0;130.24;25.604;3.68077;1900.25;6133.75;266.305;121336;33;30;7;0;0;10;50.1443;0;0;2.39554;0;1;190;0;0;0;0;0
Sat Apr 24 05:57:52 2021;252.5;0;10.0008;14.7233;-0.610469;33;34.7;34.1234;7.18796;0;190;0.153559;0;130.24;25.604;3.68077;1900.25;6141.88;267.468;121396;33;30;7;0;0;10;18.1178;0;0;2.4218;0;1;190;0;0;0;0;0
Sat Apr 24 06:27:52 2021;253;0;9.99835;-0.0262506;-0.607605;33;34.6;39.5613;7.19269;0;190;0.153422;0;130.24;25.604;3.68077;1900.25;6150.03;268.795;121456;33;30;7;0;0;10;0.630417;0;0;2.43719;0;1;190;0;0;0;0;0
Sat Apr 24 06:57:52 2021;253.5;0;10.0006;-0.0272654;-0.622859;33;34.7;40.6725;7.19041;0;190;0.153575;0;130.24;25.604;3.68077;1900.25;6160.8;270.14;121516;33;30;7;0;0;10;0;0;0;2.34083;0;1;190;0;0;0;0;0
Sat Apr 24 07:27:52 2021;254;0;10.0561;-0.0462494;-0.605519;33;34.6;43.2768;7.19326;0;190;0.152625;0;130.24;25.604;3.68077;1900.25;6170.75;271.467;121576;33;30;7;0;0;10;0;0;0;2.52122;0;1;190;0;0;0;0;0
Sat Apr 24 07:57:52 2021;254.5;0;10.0024;-0.0187153;-0.610287;33;34.7;42.4062;7.19759;0;190;0.153778;0;130.24;25.604;3.68077;1900.25;6180.3;272.826;121636;33;30;7;0;0;10;0;0;0;2.3926;0;1;190;0;0;0;0;0
Sat Apr 24 08:27:52 2021;255;0;10.0147;46.1705;-0.198357;33;34.6;30.3517;7.19789;0;190;0.153947;0;130.24;25.604;3.68077;1900.25;6197.04;274.023;121696;33;30;7;0;0;10;46.1776;0;0;2.55273;0;1;190;0;0;0;0;0
Sat Apr 24 08:57:52 2021;255.5;0;10.0104;46.6111;-0.611287;33;34.6;29.7974;7.18373;0;190;0.153599;0;130.24;25.604;3.68077;1900.25;6207.15;275.3;121756;33;30;7;0;0;10;46.6111;0;0;2.58762;0;1;190;0;0;0;0;0
Sat Apr 24 09:27:52 2021;256;0;9.98564;61.5004;-0.624526;33;34.6;27.6145;7.18115;0;190;0.154676;0;130.24;25.604;3.68077;1900.25;6217.76;276.601;121816;33;30;7;0;0;10;61.1287;0;0;2.60525;0;1;190;0;0;0;0;0
Sat Apr 24 09:57:52 2021;256.5;0;9.92598;48.1121;-0.620163;33;34.7;27.0648;7.17694;0;190;0.154097;0;130.24;25.604;3.68077;1900.25;6229.14;277.782;121876;33;30;7;0;0;10;49.5695;0;0;2.62701;0;1;190;0;0;0;0;0
Sat Apr 24 10:27:52 2021;257;0;9.99419;54.8149;-0.601972;33;34.7;28.2844;7.18591;0;190;0.153503;0;130.24;25.604;3.68077;1900.25;6238.23;279.066;121936;33;30;7;0;0;10;58.2028;0;0;2.50065;0;1;190;0;0;0;0;0
Sat Apr 24 10:57:52 2021;257.5;0;10.0112;39.2003;-0.627424;33;34.6;31.3146;7.1849;0;190;0.152028;0;130.24;25.604;3.68077;1900.25;6246.52;280.316;121996;33;30;7;0;0;10;43.2008;0;0;2.66715;0;1;190;0;0;0;0;0
Sat Apr 24 11:27:52 2021;258;0;10.0357;54.8417;-0.599711;33;34.6;29.0071;7.19283;0;190;0.152916;0;130.24;25.604;3.68077;1910.95;6257.02;281.878;122056;33;30;7;0;0;10;47.7966;0;0;2.68291;0;1;190;0;0;0;0;0
Sat Apr 24 11:57:52 2021;258.5;0;10.0098;70.9259;-0.594335;33;34.7;25.0132;7.1968;0;190;0.152409;0;130.24;25.604;3.68077;1910.95;6265.62;283.045;122116;33;30;7;0;0;10;70.8082;0;0;2.54004;0;1;190;0;0;0;0;0
Sat Apr 24 12:27:52 2021;259;0;9.9698;18.4128;-0.59983;33;34.6;34.5072;7.19907;0;190;0.152266;0;130.24;25.604;3.68077;1910.95;6274.57;284.139;122176;33;30;7;0;0;10;20.6764;0;0;3.4449;0;1;190;0;0;0;0;0
Sat Apr 24 12:57:52 2021;259.5;0;10.0058;-0.0188994;-0.603329;33;34.6;43.0139;7.18237;0;190;0.152052;0;130.24;25.604;3.68077;1910.95;6292.25;285.369;122236;33;30;7;0;0;10;0.229836;0;0;2.72192;0;1;190;0;0;0;0;0
Sat Apr 24 13:27:52 2021;260;0;9.99837;-0.0150536;-0.608548;33;34.6;42.3409;7.18561;0;190;0.152812;0;130.24;25.604;3.68077;1910.95;6301.21;286.624;122296;33;30;7;0;0;10;0;0;0;2.04547;0;1;190;0;0;0;0;0
Sat Apr 24 13:57:52 2021;260.5;0;9.99431;8.96264;-0.609623;33;34.6;36.4109;7.18726;0;190;0.152359;0;130.24;25.604;3.68077;1910.95;6309.98;287.901;122356;33;30;7;0;0;10;6.05155;0;0;2.33964;0;1;190;0;0;0;0;0
Sat Apr 24 14:27:52 2021;261;0;10.0047;45.5432;-0.599468;33;34.7;31.5074;7.18972;0;190;0.152249;0;130.24;25.604;3.68077;1910.95;6318.65;289.126;122416;33;30;7;0;0;10;43.1519;0;0;2.28531;0;1;190;0;0;0;0;0
Sat Apr 24 14:57:52 2021;261.5;0;10.0032;63.267;-0.602561;33;34.5;24.7826;7.18275;0;190;0.15273;0;130.24;25.604;3.68077;1910.95;6329.62;290.245;122476;33;30;7;0;0;10;62.7406;0;0;2.23792;0;1;190;0;0;0;0;0
Sat Apr 24 15:27:52 2021;262;0;9.95644;38.736;-0.583361;33;34.6;28.9149;7.1912;0;190;0.152426;0;130.24;25.604;3.68077;1910.95;6337.36;291.384;122536;33;30;7;0;0;10;44.2188;0;0;2.01407;0;1;190;0;0;0;0;0
Sat Apr 24 15:57:52 2021;262.5;0;9.99132;10.7606;-0.618337;33;34.6;35.9361;7.19968;0;190;0.152134;0;130.24;25.604;3.68077;1910.95;6343.92;292.58;122596;33;30;7;0;0;10;12.497;0;0;2.18133;0;1;190;0;0;0;0;0
Sat Apr 24 16:27:52 2021;263;0;10.047;-0.016923;-0.632392;33;34.5;44.1229;7.18569;0;190;0.152637;0;130.24;25.604;3.68077;1910.95;6359.91;293.909;122656;33;30;7;0;0;10;1.71658;0;0;2.3891;0;1;190;0;0;0;0;0
Sat Apr 24 16:57:52 2021;263.5;0;10.0113;-0.00494401;-0.607229;33;34.8;40.1202;7.18284;0;190;0.152456;0;130.24;25.604;3.68077;1910.95;6369.76;295.184;122716;33;30;7;0;0;10;0.00217915;0;0;2.16495;0;1;190;0;0;0;0;0
Sat Apr 24 17:27:52 2021;264;0;9.99971;-0.0191013;-0.608273;33;34.6;41.4371;7.18271;0;190;0.151921;0;130.24;25.604;3.68077;1910.95;6380.35;296.49;122776;33;30;7;0;0;10;0;0;0;2.27925;0;1;190;0;0;0;0;0
Sat Apr 24 17:57:52 2021;264.5;0;9.98637;7.38649;-0.588423;33;34.7;36.7766;7.18002;0;190;0.152499;0;130.24;25.604;3.68077;1910.95;6391.53;297.768;122836;33;30;7;0;0;10;4.44556;0;0;2.21328;0;1;190;0;0;0;0;0
Sat Apr 24 18:27:52 2021;265;0;10.0125;49.5717;-0.601994;33;34.7;28.0861;7.18954;0;190;0.153101;0;130.24;25.604;3.68077;1910.95;6399.01;298.904;122896;33;30;7;0;0;10;48.2768;0;0;2.2778;0;1;190;0;0;0;0;0
Sat Apr 24 18:57:52 2021;265.5;0;10.0023;59.2849;-0.613974;33;34.6;27.7625;7.18627;0;190;0.153762;0;130.24;25.604;3.68077;1910.95;6407.77;300.081;122956;33;30;7;0;0;10;60.6691;0;0;2.46494;0;1;190;0;0;0;0;0
Sat Apr 24 19:27:52 2021;266;0;9.97471;58.3211;-0.594331;33;34.6;24.5977;7.18704;0;190;0.155615;0;130.24;25.604;3.68077;1910.95;6416.31;301.298;123016;33;30;7;0;0;10;59.8913;0;0;2.5516;0;1;190;0;0;0;0;0
Sat Apr 24 19:57:52 2021;266.5;0;9.99547;23.5606;-0.597008;33;34.6;31.9835;7.1875;0;190;0.15589;0;130.24;25.604;3.68077;1910.95;6425.19;302.49;123076;33;30;7;0;0;10;26.5744;0;0;2.65665;0;1;190;0;0;0;0;0
Sat Apr 24 20:27:52 2021;267;0;10.0022;8.45827;-0.627901;33;34.6;37.0047;7.19446;0;190;0.156993;0;130.24;25.604;3.68077;1910.95;6433.32;303.818;123136;33;30;7;0;0;10;9.79105;0;0;2.67503;0;1;190;0;0;0;0;0
Sat Apr 24 20:57:52 2021;267.5;0;10.0074;-0.0999304;-0.633995;33;34.6;40.9213;7.19373;0;190;0.155106;0;130.24;25.604;3.68077;1910.95;6443.17;305.143;123196;33;30;7;0;0;10;0.111451;0;0;2.5708;0;1;190;0;0;0;0;0
Sat Apr 24 21:27:52 2021;268;0;9.9871;-0.0659176;-0.652159;33;34.8;42.1622;7.1957;0;190;0.153342;0;130.24;25.604;3.68077;1910.95;6452.6;306.487;123256;33;30;7;0;0;10;0;0;0;2.59181;0;1;190;0;0;0;0;0
Sat Apr 24 21:57:52 2021;268.5;0;9.97368;-0.0159309;-0.604051;33;34.5;41.9768;7.18696;0;190;0.15291;0;130.24;25.604;3.68077;1910.95;6469.48;307.843;123316;33;30;7;0;0;10;0;0;0;2.13325;0;1;190;0;0;0;0;0
Sat Apr 24 22:27:52 2021;269;0;10.0014;63.7328;39.5616;33;34.7;26.7626;7.20169;0;190;0.152692;0;130.24;25.604;3.68077;1910.95;6472.11;308.977;123376;33;30;7;0;0;10;61.0059;48.0307;0;2.06172;0;1;190;0;0;0;0;0
Sat Apr 24 22:57:52 2021;269.5;0;10.0138;51.1723;-0.629836;33;34.6;28.6794;7.17935;0;190;0.153038;0;130.24;25.604;3.68077;1910.95;6488.7;310.196;123436;33;30;7;0;0;10;51.2017;0;0;2.23385;0;1;190;0;0;0;0;0
Sat Apr 24 23:27:52 2021;270;0;9.99952;42.0804;-0.627876;33;34.6;27.8282;7.19882;0;190;0.15796;0;130.24;25.604;3.68077;1910.95;6488.7;311.306;123496;33;30;7;0;0;10;45.2454;0;0;2.25186;0;1;190;0;0;0;0;0
Sat Apr 24 23:57:52 2021;270.5;0;9.9871;11.1381;-0.627078;33;34.6;36.641;7.18193;0;190;0.157921;0;130.24;25.604;3.68077;1910.95;6505.48;312.536;123556;33;30;7;0;0;10;12.7033;0;0;2.307;0;1;190;0;0;0;0;0
Sun Apr 25 00:27:52 2021;271;0;9.90487;15.8799;-0.625045;33;34.8;35.0125;7.18178;0;190;0.157271;0;130.24;25.604;3.68077;1910.95;6514.6;313.829;123616;33;30;7;0;0;10;18.1235;0;0;2.06328;0;1;190;0;0;0;0;0
Sun Apr 25 00:57:52 2021;271.5;0;10.0149;-0.0267262;-0.627163;33;34.6;43.5836;7.18653;0;190;0.157804;0;130.24;25.604;3.68077;1910.95;6523.01;315.162;123676;33;30;7;0;0;10;0.807705;0;0;2.89268;0;1;190;0;0;0;0;0
Sun Apr 25 01:27:52 2021;272;0;9.92293;-0.0241312;-0.623038;33;34.7;41.5786;7.18519;0;190;0.157699;0;130.24;25.604;3.68077;1910.95;6532.45;316.503;123736;33;30;7;0;0;10;0;0;0;2.82821;0;1;190;0;0;0;0;0
Sun Apr 25 01:57:52 2021;272.5;0;10.0362;-0.0118361;-0.615287;33;34.6;39.8055;7.18965;0;190;0.15839;0;130.24;25.604;3.68077;1910.95;6540.81;317.832;123796;33;30;7;0;0;10;0;0;0;2.27662;0;1;190;0;0;0;0;0
Sun Apr 25 02:27:52 2021;273;0;9.91386;38.2835;-0.622628;33;34.6;32.4818;7.19566;0;190;0.157216;0;130.24;25.604;3.68077;1910.95;6548.14;319.111;123856;33;30;7;0;0;10;33.9068;0;0;2.30438;0;1;190;0;0;0;0;0
Sun Apr 25 02:57:52 2021;273.5;0;9.97202;59.0723;-0.622462;33;34.7;27.9489;7.19692;0;190;0.156677;0;130.24;25.604;3.68077;1910.95;6556.37;320.387;123916;33;30;7;0;0;10;56.0226;0;0;2.92838;0;1;190;0;0;0;0;0
Sun Apr 25 03:27:52 2021;274;0;10.0076;56.8687;-0.592303;33;34.6;28.8705;7.19637;0;190;0.155022;0;130.24;25.604;3.68077;1910.95;6566.02;321.691;123976;33;30;7;0;0;10;54.1349;0;0;2.3674;0;1;190;0;0;0;0;0
Sun Apr 25 03:57:52 2021;274.5;0;9.91458;56.5564;-0.602233;33;34.6;27.0533;7.19832;0;190;0.15477;0;130.24;25.604;3.68077;1910.95;6574.83;322.909;124036;33;30;7;0;0;10;55.477;0;0;2.39742;0;1;190;0;0;0;0;0
Sun Apr 25 04:27:52 2021;275;0;9.97309;41.9442;-0.601031;33;34.5;28.8938;7.19226;0;190;0.1538;0;130.24;25.604;3.68077;1910.95;6585.2;324.075;124096;33;30;7;0;0;10;47.5152;0;0;2.59957;0;1;190;0;0;0;0;0
Sun Apr 25 04:57:52 2021;275.5;0;10.0212;44.0089;-0.583007;33;34.6;28.1429;7.1924;0;190;0.153273;0;130.24;25.604;3.68077;1910.95;6594.78;325.344;124156;33;30;7;0;0;10;47.4954;0;0;2.49346;0;1;190;0;0;0;0;0
Sun Apr 25 05:27:52 2021;276;0;9.9751;34.5992;-0.567232;33;34.6;30.0739;7.19157;0;190;0.153209;0;130.24;25.604;3.68077;1910.95;6604.01;326.56;124216;33;30;7;0;0;10;34.6267;0;0;2.52534;0;1;190;0;0;0;0;0
Sun Apr 25 05:57:52 2021;276.5;0;9.99056;38.1757;-0.600178;33;34.7;28.4628;7.19109;0;190;0.152373;0;130.24;25.604;3.68077;1910.95;6613.39;327.809;124276;33;30;7;0;0;10;40.8062;0;0;2.40536;0;1;190;0;0;0;0;0
Sun Apr 25 06:27:52 2021;277;0;10.0072;26.9769;-0.599512;33;34.5;31.7626;7.19991;0;190;0.151856;0;130.24;25.604;3.68077;1910.95;6620.34;329.103;124336;33;30;7;0;0;10;29.5393;0;0;2.71323;0;1;190;0;0;0;0;0
Sun Apr 25 06:57:52 2021;277.5;0;9.99555;5.61177;-0.612194;33;34.6;38.7043;7.18063;0;190;0.156231;0;130.24;25.604;3.68077;1910.95;6636.81;330.409;124396;33;30;7;0;0;10;5.89177;0;0;2.61201;0;1;190;0;0;0;0;0
Sun Apr 25 07:27:52 2021;278;0;10.0186;-0.000189012;-0.60945;33;34.6;43.0014;7.18469;0;190;0.157868;0;130.24;25.604;3.68077;1910.95;6645.1;331.754;124456;33;30;7;0;0;10;0.027113;0;0;2.64089;0;1;190;0;0;0;0;0
Sun Apr 25 07:57:52 2021;278.5;0;9.98698;-0.00142203;-0.586607;33;34.7;45.1507;7.18435;0;190;0.158178;0;130.24;25.604;3.68077;1910.95;6654.49;333.124;124516;33;30;7;0;0;10;0;0;0;2.54379;0;1;190;0;0;0;0;0
Sun Apr 25 08:27:52 2021;279;0;10.0105;-0.000289091;-0.597888;33;34.7;41.4212;7.18091;0;190;0.157639;0;130.24;25.604;3.68077;1910.95;6664.79;334.402;124576;33;30;7;0;0;10;0;0;0;2.54229;0;1;190;0;0;0;0;0
Sun Apr 25 08:57:52 2021;279.5;0;9.99414;-0.017476;-0.603733;33;34.7;45.0029;7.18849;0;190;0.157316;0;130.24;25.604;3.68077;1910.95;6672.58;335.763;124636;33;30;7;0;0;10;0;0;0;2.76169;0;1;190;0;0;0;0;0
Sun Apr 25 09:27:52 2021;280;0;10.0204;15.4167;-0.619244;33;34.6;36.4786;7.18575;0;190;0.156564;0;130.24;25.604;3.68077;1910.95;6681.58;337.102;124696;33;30;7;0;0;10;11.9056;0;0;2.78533;0;1;190;0;0;0;0;0
Sun Apr 25 09:57:52 2021;280.5;0;10.004;58.6017;-0.621928;33;34.6;27.6884;7.18516;0;190;0.156864;0;130.24;25.604;3.68077;1910.95;6690.53;338.318;124756;33;30;7;0;0;10;57.7121;0;0;2.7977;0;1;190;0;0;0;0;0
Sun Apr 25 10:27:52 2021;281;0;10.0007;65.8147;-0.624693;33;34.6;27.907;7.19182;0;190;0.157696;0;130.24;25.604;3.68077;1910.95;6697.95;339.701;124816;33;30;7;0;0;10;65.2107;0;0;2.66984;0;1;190;0;0;0;0;0
Sun Apr 25 10:57:52 2021;281.5;0;10.0238;52.6962;-0.605281;33;34.7;26.9214;7.1908;0;190;0.157987;0;130.24;25.604;3.68077;1910.95;6706.17;340.888;124876;33;30;7;0;0;10;56.3155;0;0;2.6856;0;1;190;0;0;0;0;0
Sun Apr 25 11:27:52 2021;282;0;9.99211;14.2217;-0.614679;33;34.6;34.3589;7.19295;0;190;0.158024;0;130.24;25.604;3.68077;1910.95;6714.79;342.168;124936;33;30;7;0;0;10;15.935;0;0;2.70323;0;1;190;0;0;0;0;0
Sun Apr 25 11:57:52 2021;282.5;0;10.0132;38.7797;-0.623581;33;34.2;29.6785;7.15767;0;190;0.157803;0;165.119;25.604;3.68077;1910.95;6754.36;344.317;124996;33;30;7;0;0;10;38.7823;0;0;1.65866;0;1;190;0;0;0;0;0
Sun Apr 25 12:27:52 2021;283;0;9.95547;34.798;27.4455;33;34.7;29.8084;7.20087;0;190;0.158452;0;165.119;25.604;3.68077;1910.95;6755.23;346.408;125056;33;30;7;0;0;10;34.7778;32.4925;0;2.02763;0;1;190;0;0;0;0;0
Sun Apr 25 12:57:52 2021;283.5;0;10.0044;30.2485;-0.621266;33;34.7;29.5599;7.18111;0;190;0.157481;0;165.119;25.604;3.68077;1921.41;6764.29;348.267;125116;33;30;7;0;0;10;30.3266;0;0;1.98636;0;1;190;0;0;0;0;0
Sun Apr 25 13:27:52 2021;284;0;10.001;33.0586;-0.617268;33;34.6;29.7965;7.193;0;190;0.15715;0;165.119;29.8713;3.68077;1921.41;6773.09;350.289;125176;33;30;7;0;0;10;33.0446;0;0;2.34114;0;1;190;0;0;0;0;0
Sun Apr 25 13:57:52 2021;284.5;0;10.0118;27.432;-0.612064;33;34.5;29.4925;7.18664;0;190;0.156648;0;165.119;29.8713;3.68077;1932.14;6788.37;352.288;125236;33;30;7;0;0;10;27.5134;0;0;2.12092;0;1;190;0;0;0;0;0
Sun Apr 25 14:27:52 2021;285;0;10.0278;28.3964;-0.612948;33;34.5;29.1731;7.19005;0;190;0.157321;0;165.119;29.8713;3.68077;1932.14;6796;354.141;125296;33;30;7;0;0;10;28.399;0;0;2.0714;0;1;190;0;0;0;0;0
Sun Apr 25 14:57:52 2021;285.5;0;10.0062;30.4178;-0.630749;33;34.7;29.1829;7.18923;0;190;0.157063;0;165.119;29.8713;3.68077;1932.14;6804.9;355.995;125356;33;30;7;0;0;10;30.4161;0;0;2.08915;0;1;190;0;0;0;0;0
Sun Apr 25 15:27:52 2021;286;0;9.99772;32.1023;-0.639479;33;34.6;29.6864;7.19293;0;190;0.156963;0;165.119;29.8713;3.68077;1932.14;6813.14;357.891;125416;33;30;7;0;0;10;32.106;0;0;2.23915;0;1;190;0;0;0;0;0
Sun Apr 25 15:57:52 2021;286.5;0;9.99083;30.4704;-0.631806;33;34.6;30.8094;7.19857;0;190;0.163485;0;165.119;29.8713;3.68077;1932.14;6820.41;359.743;125476;33;30;7;0;0;10;30.4712;0;0;2.24591;0;1;190;0;0;0;0;0
Sun Apr 25 16:27:52 2021;287;0;9.99144;36.9153;-0.63318;33;34.6;29.5703;7.1913;0;190;0.165092;0;165.119;29.8713;3.68077;1932.14;6833.27;361.654;125536;33;30;7;0;0;10;36.8662;0;0;2.39891;0;1;190;0;0;0;0;0
Sun Apr 25 16:57:52 2021;287.5;0;10.0067;26.5472;-0.636647;33;34.6;31.2058;7.19406;0;190;0.164344;0;165.119;29.8713;3.68077;1932.14;6840.88;363.47;125596;33;30;7;0;0;10;26.1808;0;0;2.16219;0;1;190;0;0;0;0;0
Sun Apr 25 17:27:52 2021;288;0;10.0005;30.6731;-0.621438;33;34.6;31.0063;7.19195;0;190;0.164023;0;165.119;29.8713;3.68077;1932.14;6850.07;365.229;125656;33;30;7;0;0;10;25.6334;0;0;2.06696;0;1;190;0;0;0;0;0
Sun Apr 25 17:57:52 2021;288.5;0;10.0528;28.3184;-0.637875;33;34.6;30.6585;7.19756;0;190;0.16405;0;165.119;29.8713;3.68077;1932.14;6857.51;366.96;125716;33;30;7;0;0;10;28.4166;0;0;2.13561;0;1;190;0;0;0;0;0
Sun Apr 25 18:27:52 2021;289;0;10.0022;31.4616;39.706;33;34.5;30.7043;7.20083;0;190;0.164567;0;165.119;29.8713;3.68077;1932.14;6868.26;368.755;125776;33;30;7;0;0;10;31.4554;45.5348;0;2.17538;0;1;190;0;0;0;0;0
Sun Apr 25 18:57:52 2021;289.5;0;10.0215;28.8992;-0.603498;33;34.5;29.7522;7.18658;0;190;0.164215;0;165.119;29.8713;3.68077;1932.14;6880.36;370.439;125836;33;30;7;0;0;10;28.8919;0;0;2.19638;0;1;190;0;0;0;0;0
Sun Apr 25 19:27:52 2021;290;0;9.91521;18.2073;-0.593984;33;34.6;32.1819;7.18477;0;190;0.163639;0;165.119;29.8713;3.68077;1932.14;6890.05;372.275;125896;33;30;7;0;0;10;18.0425;0;0;2.04639;0;1;190;0;0;0;0;0
Sun Apr 25 19:57:52 2021;290.5;0;10.0251;29.2454;-0.609575;33;34.5;29.2974;7.18669;0;190;0.163781;0;165.119;29.8713;3.68077;1932.14;6898.5;373.965;125956;33;30;7;0;0;10;29.248;0;0;2.20351;0;1;190;0;0;0;0;0
Sun Apr 25 20:27:52 2021;291;0;10.0012;29.1221;-0.602499;33;34.7;29.4216;7.1889;0;190;0.163311;0;165.119;29.8713;3.68077;1932.14;6906.12;375.632;126016;33;30;7;0;0;10;29.1195;0;0;2.05352;0;1;190;0;0;0;0;0
Sun Apr 25 20:57:52 2021;291.5;0;10.0126;27.1858;-0.611524;33;34.5;29.0104;7.1893;0;190;0.16265;0;165.119;29.8713;3.68077;1932.14;6913.68;377.308;126076;33;30;7;0;0;10;27.2002;0;0;2.20802;0;1;190;0;0;0;0;0
Sun Apr 25 21:27:52 2021;292;0;10.0492;28.6379;-0.624457;33;34.5;30.6821;7.18996;0;190;0.162662;0;165.119;29.8713;3.68077;1932.14;6921.78;379.045;126136;33;30;7;0;0;10;28.669;0;0;2.11342;0;1;190;0;0;0;0;0
Sun Apr 25 21:57:52 2021;292.5;0;10.017;27.5263;-0.635842;33;34.6;30.349;7.19127;0;190;0.16287;0;165.119;29.8713;3.68077;1932.14;6929.62;380.725;126196;33;30;7;0;0;10;27.5452;0;0;2.21402;0;1;190;0;0;0;0;0
Sun Apr 25 22:27:52 2021;293;0;9.98452;25.501;-0.626706;33;34.7;30.7987;7.19633;0;190;0.162455;0;165.119;29.8713;3.68077;1932.14;6936.13;382.403;126256;33;30;7;0;0;10;25.4423;0;0;2.09328;0;1;190;0;0;0;0;0
Sun Apr 25 22:57:52 2021;293.5;0;10.0431;28.8742;-0.607648;33;34.7;30.9994;7.19929;0;190;0.163384;0;165.119;29.8713;3.68077;1932.14;6942.92;384.11;126316;33;30;7;0;0;10;28.8064;0;0;2.2444;0;1;190;0;0;0;0;0
Sun Apr 25 23:27:52 2021;294;0;10.0107;38.9057;57.875;33;34.7;28.3117;7.20044;0;190;0.162994;0;165.119;29.8713;3.68077;1932.14;6955.58;385.855;126376;33;30;7;0;0;10;38.1718;63.0772;0;2.10454;0;1;190;0;0;0;0;0
Sun Apr 25 23:57:52 2021;294.5;0;10.0297;21.836;-0.633205;33;34.4;30.9446;7.18988;0;190;0.16284;0;165.119;29.8713;3.68077;1932.14;6966.05;387.521;126436;33;30;7;0;0;10;26.8657;0;0;2.25341;0;1;190;0;0;0;0;0
Mon Apr 26 00:27:52 2021;295;0;9.99524;24.918;-0.622313;33;34.7;30.3504;7.1867;0;190;0.163297;0;165.119;29.8713;3.68077;1932.14;6974.21;389.248;126496;33;30;7;0;0;10;24.9129;0;0;2.10641;0;1;190;0;0;0;0;0
Mon Apr 26 00:57:52 2021;295.5;0;10.0096;35.4434;-0.517834;33;34.6;29.3346;7.19806;0;190;0.161602;0;165.119;29.8713;3.68077;1932.14;6981.05;391.021;126556;33;30;7;0;0;10;35.4381;0;0;2.26316;0;1;190;0;0;0;0;0
Mon Apr 26 01:27:52 2021;296;0;9.9992;25.0726;-0.597217;33;34.7;31.3915;7.19278;0;190;0.161718;0;165.119;29.8713;3.68077;1932.14;6987.5;392.998;126616;33;30;7;0;0;10;25.0116;0;0;2.18332;0;1;190;0;0;0;0;0
Mon Apr 26 01:57:52 2021;296.5;0;9.99905;26.2887;55.7768;33;34.7;32.1226;7.20041;0;190;0.160959;0;165.119;29.8713;3.68077;1932.14;6999.96;395.098;126676;33;30;7;0;0;10;25.2804;62.7646;0;2.35357;0;1;190;0;0;0;0;0
Mon Apr 26 02:27:52 2021;297;0;10.0022;38.2849;-0.60296;33;34.7;29.9782;7.19481;0;190;0.160926;0;165.119;29.8713;3.68077;1932.14;7009.67;397.318;126736;33;30;7;0;0;10;38.3194;0;0;2.46987;0;1;190;0;0;0;0;0
