Drug Name,Generic Name,Brand Name,Company Name,Therapy Area,Indication,Development Stage,Drug Geography
bevacizumab biosimilar,,Pobevcy,BeiGene Ltd,Oncology, Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer,Marketed,China
bevacizumab biosimilar,,,Bio-Thera Solutions Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Peritoneal Cancer,Pre-Registration,EU
bevacizumab biosimilar,,,Bio-Thera Solutions Ltd,Oncology, Non-Small Cell Lung Cancer,Pre-Registration,EU; United Kingdom; United States
bevacizumab biosimilar,,,Bio-Thera Solutions Ltd,Oncology, Hepatocellular Carcinoma,Phase II,China
bevacizumab biosimilar,,,Bio-Thera Solutions Ltd,Oncology, Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Ovarian Cancer,Phase I,Global
bevacizumab biosimilar,,,Bio-Thera Solutions Ltd,Oncology, Renal Cell Carcinoma,Inactive,Global
bevacizumab biosimilar,,Equidacent ,Centus Biotherapeutics Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Austria; Belgium; Italy; Spain
bevacizumab biosimilar,,Equidacent ,Centus Biotherapeutics Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Withdrawn,Denmark; EU
bevacizumab biosimilar,,,Centus Biotherapeutics Ltd,Oncology, Non-Small Cell Lung Cancer,Phase III,Global; Japan; United States
bevacizumab biosimilar,,,Centus Biotherapeutics Ltd,Oncology, Cervical Cancer; Colorectal Cancer,Phase I,Global
bevacizumab biosimilar,,,Centus Biotherapeutics Ltd,Oncology, Colorectal Cancer; Non-Small Cell Lung Cancer; Solid Tumor,Inactive,United Kingdom
bevacizumab biosimilar,,Avamab,PT Kalbe Farma Tbk,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Peritoneal Cancer; Triple-Negative Breast Cancer (TNBC),Marketed,Indonesia
bevacizumab biosimilar,,Zumab,Eris Lifesciences Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,India
bevacizumab biosimilar,,Bevazza,Lupin Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,India
bevacizumab biosimilar,,Bevagen,PT Etana Biotechnologies,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Peritoneal Cancer; Triple-Negative Breast Cancer (TNBC),Marketed,Indonesia
bevacizumab biosimilar,,Byvasda,Innovent Biologics Inc,Oncology, Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,China
bevacizumab biosimilar,,,Innovent Biologics Inc,Oncology, Hepatocellular Carcinoma; Non-Small Cell Lung Cancer,Phase III,China
bevacizumab biosimilar,,,Innovent Biologics Inc,Oncology, Metastatic Colorectal Cancer,Phase III,Global
bevacizumab biosimilar,,,Innovent Biologics Inc,Oncology, Endometrial Cancer; Hepatocellular Carcinoma,Phase II,Global
bevacizumab biosimilar,,,Innovent Biologics Inc,Infectious Disease, Recurrent Respiratory Papillomatosis (Juvenile Laryngeal Papilloma or Laryngeal Papilloma),Phase I,Global
bevacizumab biosimilar,,,Innovent Biologics Inc,Oncology, Gastric Cancer,Preclinical,Global
bevacizumab biosimilar,,,Coherus BioSciences Inc,Oncology, Non-Small Cell Lung Cancer,Discontinued,United States
bevacizumab biosimilar,,BevaciRel,Reliance Life Sciences Pvt Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,India
bevacizumab biosimilar,bevacizumab-maly,Oyavas,Thornton & Ross Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,United Kingdom
bevacizumab biosimilar,bevacizumab-maly,Alymsys ,Mabxience Holding SL,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,EU
bevacizumab biosimilar,bevacizumab-maly,Oyavas,Stada Arzneimittel GmbH,Oncology, Cervical Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Austria
bevacizumab biosimilar,bevacizumab-maly,Oyavas,Mabxience Holding SL,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,EU
bevacizumab biosimilar,bevacizumab-maly,Alymsys ,G.L. Pharma GmbH,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Austria
bevacizumab biosimilar,bevacizumab-maly,Oyavas,Spirig HealthCare AG,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Switzerland
bevacizumab biosimilar,bevacizumab-maly,Alymsys ,Servier Deutschland GmbH,Oncology, Cervical Cancer; Colorectal Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Germany
bevacizumab biosimilar,bevacizumab-maly,Oyavas,STADApharm GmbH,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Germany
bevacizumab biosimilar,bevacizumab-maly,Alymsys ,Amneal Pharmaceuticals Inc,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,United States
bevacizumab biosimilar,bevacizumab-maly,Oyavas,Eg Spa,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Italy
bevacizumab biosimilar,bevacizumab-maly,Alymsys ,Mabxience Research SL,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Belgium; Denmark; France; Spain; United Kingdom
bevacizumab biosimilar,bevacizumab-maly,Oyavas,STADA Nordic ApS,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Denmark
bevacizumab biosimilar,bevacizumab-maly,Oyavas,Laboratorio STADA SL,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Spain
bevacizumab biosimilar,bevacizumab-maly,Alymsys ,Zentiva Italy Srl,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Italy
bevacizumab biosimilar,bevacizumab-maly,Oyavas,Stada Arzneimittel AG,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,France
bevacizumab biosimilar,bevacizumab-maly,Oyavas,SA Eurogenerics NV,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Belgium
bevacizumab biosimilar,bevacizumab-maly,,Insud Pharma,Oncology, Non-Small Cell Lung Cancer,Phase III,Global
bevacizumab biosimilar,bevacizumab-maly,,Insud Pharma,Oncology, Metastatic Colorectal Cancer,Phase I,Global; Japan
bevacizumab biosimilar,bevacizumab-maly,,Insud Pharma,Oncology, Non-Small Cell Lung Cancer,Phase I,Japan
bevacizumab biosimilar,,Abevmy,Mylan Pharmaceuticals ULC,Oncology, Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Canada
bevacizumab biosimilar,,Abevmy,Mylan dura GmbH,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Marketed,Germany
bevacizumab biosimilar,,Abevmy,Mylan ApS,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Marketed,Denmark
bevacizumab biosimilar,,Abevmy,PT Indofarma Tbk,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Peritoneal Cancer; Triple-Negative Breast Cancer (TNBC),Marketed,Indonesia
bevacizumab biosimilar,,Abevmy,Mylan SAS,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Marketed,France
bevacizumab biosimilar,,Abevmy,Alphapharm Pty Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Australia
bevacizumab biosimilar,,Abevmy,Mylan Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,United Kingdom
bevacizumab biosimilar,,Abevmy,Mylan SpA,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Marketed,Italy
bevacizumab biosimilar,,Abevmy,Mylan BVBA,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Marketed,Belgium
bevacizumab biosimilar,,Bevacizumab,Mylan (Proprietary) Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,South Africa
bevacizumab biosimilar,,Abevmy,Mylan Pharmaceuticals SL,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Marketed,Spain
bevacizumab biosimilar,,Abevmy,Mylan (Proprietary) Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,South Africa
bevacizumab biosimilar,,Bevamyl,Mylan (Proprietary) Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,South Africa
bevacizumab biosimilar,,Abevmy,Mylan Austria GmbH,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Marketed,Austria
bevacizumab biosimilar,,Abevmy,Mylan Pharmaceuticals Pvt Ltd,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Marketed,India
bevacizumab biosimilar,,Abevmy,Mylan Pharma Group Ltd,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Marketed,EU
bevacizumab biosimilar,,Lextemy,Mylan Pharma Group Ltd,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Withdrawn,EU
bevacizumab biosimilar,,Lextemy,Mylan SpA,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Withdrawn,Italy
bevacizumab biosimilar,,Lextemy,Mylan Austria GmbH,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Withdrawn,Austria
bevacizumab biosimilar,,Lextemy,Mylan ApS,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Withdrawn,Denmark
bevacizumab biosimilar,,Abevmy,Mylan New Zealand Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Malignant Glioma; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Withdrawn,New Zealand
bevacizumab biosimilar,,Lextemy,Mylan dura GmbH,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Withdrawn,Germany
bevacizumab biosimilar,,Lextemy,Mylan Pharmaceuticals SL,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Withdrawn,Spain
bevacizumab biosimilar,,Lextemy,Mylan SAS,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Withdrawn,France
bevacizumab biosimilar,,Lextemy,Mylan BVBA,Oncology, Cervical Cancer; Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Metastatic Breast Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Carcinoma; Ovarian Cancer,Withdrawn,Belgium
bevacizumab biosimilar,,Abevmy,Viatris Inc,Oncology, Glioblastoma Multiforme (GBM); Kidney Cancer (Renal Cell Cancer); Non-Small Cell Lung Carcinoma; Ovarian Cancer,Inactive,United Kingdom
bevacizumab biosimilar,,Abevmy,Viatris Inc,Oncology, Cervical Cancer; Colorectal Cancer; Metastatic Breast Cancer,Inactive,United Kingdom; United States
bevacizumab biosimilar,,Abevmy,Viatris Inc,Oncology, Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Inactive,United States
bevacizumab biosimilar,,Bevacizumab,Nichi-Iko Pharmaceutical Co Ltd,Oncology, Colorectal Cancer; Non-Small Cell Lung Cancer,Marketed,Japan
bevacizumab biosimilar,,Elovie,Libbs Farmaceutica Ltda,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,Brazil
bevacizumab biosimilar,,Bevaas,PT Amarox Pharma Global,Oncology, Metastatic Colorectal Cancer,Marketed,Indonesia
bevacizumab biosimilar,,Cizumab,Hetero Drugs Ltd,Oncology, Metastatic Colorectal Cancer,Marketed,India
bevacizumab biosimilar,,Vegzelma,Celltrion Inc,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Austria; Belgium; Denmark; EU; France; Germany; Italy; Spain
bevacizumab biosimilar,,,Celltrion Inc,Oncology, Fallopian Tube Cancer; Peritoneal Cancer; Squamous Non-Small Cell Lung Cancer,Pre-Registration,EU
bevacizumab biosimilar,,,Celltrion Inc,Oncology, Metastatic Colorectal Cancer,Phase III,South Korea
bevacizumab biosimilar,,,Celltrion Inc,Oncology, Lung Adenocarcinoma; Metastatic Breast Cancer; Non-Small Cell Lung Cancer,Phase III,Global
bevacizumab biosimilar,,Bevarest,Emcure Pharmaceuticals Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Hepatocellular Carcinoma; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Non-Small Cell Lung Carcinoma; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,India
bevacizumab biosimilar,,Bevacizumab ,Teva Pharma AG,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Human Epidermal Growth Factor Receptor 2 Negative Breast Cancer (HER2- Breast Cancer); Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Ovarian Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,Switzerland
bevacizumab biosimilar,,Bevacizumab,Suzhou Shengdia Biomedical Co Ltd,Oncology, Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer,Marketed,China
bevacizumab biosimilar,,Bambevi,Apobiologix,Oncology, Epithelial Ovarian Cancer; Fallopian Tube Cancer; Malignant Glioma; Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Canada
bevacizumab biosimilar,,,Apotex Inc,Oncology, Cervical Cancer; Fallopian Tube Cancer; Metastatic Renal Cell Carcinoma; Peritoneal Cancer,Inactive,Canada; EU; United States
bevacizumab biosimilar,,,Apotex Inc,Oncology, Glioblastoma Multiforme (GBM),Inactive,United States
bevacizumab biosimilar,,,Apotex Inc,Oncology, Epithelial Ovarian Cancer; Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer,Inactive,EU; United States
bevacizumab biosimilar,,,Apotex Inc,Oncology, Recurrent Glioblastoma Multiforme (GBM),Inactive,Canada; EU
bevacizumab biosimilar,,Pusintin,Jiangxi Jemincare Pharmaceutical Co Ltd,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Hepatocellular Carcinoma; Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,China
bevacizumab biosimilar,,,TOT Biopharm Co Ltd,Undisclosed, Unspecified,IND/CTA Filed,China
